Geneid	BG2_RPMI_DMSO_A	BG2_RPMI_VORI_A	BG2_RPMI_FLUC_A	BG2_RPMI_DMSO_B	BG2_RPMI_VORI_B	BG2_RPMI_FLUC_B	BG2_RPMI_DMSO_C	BG2_RPMI_VORI_C	BG2_RPMI_FLUC_C
GWK60_I05489	31.718216885694574	51.52309387063069	53.80318689944069	39.32670296329142	54.013336286549226	57.47719424422156	37.84533097283369	53.168845082261605	55.1581739718462
GWK60_I05511	0.43758999708790913	1.0032140873848765	1.1060860742909981	0.7855913496462529	1.3692419869839856	0.08721880765435745	0.32084136099342975	0.6028213728147575	0.9884977414309355
GWK60_I05555	23.07934339479779	27.829901905602682	28.742436701933222	26.19161559720607	22.703336184182085	29.65439460248153	26.350840474634296	27.72978314947884	28.66643450149713
GWK60_I05599	20.905509215715917	31.570280354864817	28.07878505735862	20.692476149682303	33.1878176845166	19.973106952847854	21.52427043534183	26.64470467841228	32.027326822362305
GWK60_I05621	3.641878040280018	4.396802481748533	5.404020534393162	2.70243424278311	4.459816757604982	3.139877075556868	2.748076005030681	2.531849765821981	3.0643429984359
GWK60_I05643	12.859499591841459	12.013798330411483	9.354327942575297	14.250627082583028	8.945714314962041	5.669222497533234	15.386435703293609	7.836677846591847	11.861972897171226
GWK60_I05665	105.72738961898192	85.95439217840793	80.28604776389373	102.86533132268036	82.06323641990687	121.05970502424813	113.46624479654598	139.73399421846077	105.86810810725319
GWK60_I05687	2.61142417616978	2.14266712490844	2.3701844449092815	3.220924533549637	2.190787179174377	3.40153349851994	2.190091029389934	2.6524140403849326	3.1631927725789937
GWK60_I05709	11.405571537000986	9.487185073294016	11.218873039237266	9.584214465684287	11.723319488558126	10.204600495559822	11.313145381116154	10.48909188697678	11.861972897171226
GWK60_I05731	360.4188837305027	499.93502021346336	509.82667409998646	417.4475313750259	486.9285313712574	944.9285621273086	370.4462253278922	871.0768837173244	659.5256930827201
GWK60_I05753	39.56660522056159	32.49918228762859	37.38570931103573	44.10309836914064	38.23445243654329	26.165642296307233	46.828889080649724	38.82169640927038	38.057163045091016
GWK60_I05775	13.339437008002392	11.53076932537432	9.98637712788444	12.17666591951692	8.411057920044485	11.774539033338256	11.508440122590414	12.1769917308581	12.55392131617288
GWK60_I05797	35.16247363696715	42.023523438233156	41.06739581546149	39.499533060213594	46.306459959810795	46.48762447977251	40.509709231518265	42.31806037159597	44.778947686821375
GWK60_I05819	524.2328165113151	371.39976343716404	297.90058226583125	464.4730295648506	255.78744356848458	213.07554709959524	475.4589977434809	249.92974116899845	316.81352612861485
GWK60_I05841	83.09975202762972	144.31420427417999	140.2359129904658	85.61374528444864	153.224698543446	101.60991091732643	100.99528059097528	100.55060498550155	100.03597143281067
GWK60_I05863	44.84591679833186	76.10803169111192	80.33345145279192	60.27056834486052	79.89853004048457	61.31482178101329	65.84222712560819	74.38815740534108	81.35336411976598
GWK60_I05885	0.09881064450372141	0.07431215462110195	0.28442213338911376	0.12569461594340045	0.18256559826453142	0.3488752306174298	0.1673954926922242	0.1205642745629515	0.1976995482861871
GWK60_I05907	542.6539438080804	774.6422851294702	789.9192705697326	591.4560153216709	812.1952254792723	1018.8901110182037	552.7259672453333	1182.6149691879912	850.2069074047477
GWK60_I05929	1581.916071085507	1274.5773053429336	1255.9291348981628	1556.5864120160786	864.9045217782176	1519.7877233771785	1538.643570329361	1269.782939697005	1387.2577303241749
