"","gene","baseMean","log2FC","stderror","padj","gene_id_bg2"
"157","CAGL0I04774g",3130.85463786075,1.13891631222024,0.169694064107332,3.30053492103726e-10,"GWK60_L04521"
"158","CAGL0I04972g",516.153665529348,1.35974352393396,0.241421792842393,1.92338794780884e-07,"GWK60_L04719"
"159","CAGL0I04994g",10135.8689419958,1.78684453699216,0.271729194190815,7.81308180163647e-10,"GWK60_L04741"
"160","CAGL0I05610g",1663.37376812914,2.60404952015488,0.279608761086811,9.13223035521108e-19,"GWK60_I01045"
"161","CAGL0I05830g",1985.70629072414,1.70150615607174,0.171347472136096,2.85333817120996e-21,"GWK60_I01265"
"162","CAGL0I05896g",1214.11489884614,1.0678791448398,0.235032144210785,3.70698429720983e-05,"GWK60_I01331"
"163","CAGL0I06072g",1940.47048825423,1.09419926947007,0.237023015695425,2.70687793598793e-05,"GWK60_I01529"
"164","CAGL0I06094g",1793.53087727626,1.16300618088354,0.22937913449752,3.31500826301462e-06,"GWK60_I01551"
"165","CAGL0I06402g",4061.61825005486,1.01003015796957,0.204823626725502,6.44221426616728e-06,"GWK60_I01859"
"166","CAGL0I07249g",494.655003230781,2.08914259842578,0.257005096052722,1.51778733927136e-14,"GWK60_I02739"
"167","CAGL0I08305g",2278.8242146594,1.42782314883757,0.356483942370722,0.000329514395027936,"GWK60_I03795"
"168","CAGL0I08591g",431.948004193595,1.87983086625289,0.293538755729297,2.28178307046068e-09,"GWK60_I04081"
"169","CAGL0I09482g",1217.8128175697,1.53225634917624,0.177066252347762,2.40240775516003e-16,"GWK60_I04983"
"170","CAGL0J00539g",5933.75264815793,1.59155764726282,0.159283441718941,1.59075588749508e-21,"GWK60_J00429"
"171","CAGL0J01870g",1368.81293346512,2.00496335165541,0.252007647313169,5.63157458695085e-14,"GWK60_J01727"
"172","CAGL0J02134g",1641.08694095587,1.12053004808869,0.163367880098936,1.31052682953149e-10,"GWK60_J01991"
"173","CAGL0J02530g",210.172811014914,3.22779365772659,0.296095633275346,1.38903412052651e-25,"GWK60_J02365"
"174","CAGL0J03080g",868.413481848534,1.92821090786441,0.28155233563443,1.39922052596334e-10,"GWK60_J02871"
"175","CAGL0J03432g",1847.15481772412,1.05003502386637,0.184647132287022,1.43433804555386e-07,"GWK60_J03245"
"176","CAGL0J03762g",1574.41563314056,1.56726493810667,0.20280385597547,3.16168373345169e-13,"GWK60_J03575"
"177","CAGL0J03916g",6169.67980090812,4.06168978287277,0.21727300365108,9.25369077014069e-75,"GWK60_J03729"
